795	-1.1804544328697375e-06
796	-1.180462390948378e-06
797	-1.180472168016422e-06
798	-1.1804853556895978e-06
799	-1.1805021813415806e-06
800	-1.1805210533566424e-06
801	-1.1805393569375155e-06
802	-1.180555500468472e-06
803	-1.1805695976363495e-06
804	-1.1805840358647401e-06
805	-1.1805999520220212e-06
806	-1.1806164366134908e-06
807	-1.1806304200945306e-06
808	-1.1806392876678728e-06
809	-1.1806426982730045e-06
810	-1.1806432667071931e-06
811	-1.1806456541307853e-06
812	-1.1806536122094258e-06
813	-1.1806682778114919e-06
814	-1.18068783194758e-06
815	-1.1807082955783699e-06
816	-1.180725803351379e-06
817	-1.180738877337717e-06
818	-1.1807480859715724e-06
819	-1.1807554756160243e-06
820	-1.1807636610683403e-06
821	-1.1807736655100598e-06
822	-1.1807844657596434e-06
823	-1.1807931059593102e-06
824	-1.1807978808064945e-06
825	-1.1808008366642753e-06
826	-1.1808065210061613e-06
827	-1.1808184581241221e-06
828	-1.1808367617049953e-06
829	-1.1808588169515133e-06
830	-1.1808807585111936e-06
831	-1.1809000852736062e-06
832	-1.1809158877440495e-06
833	-1.180929189104063e-06
834	-1.1809408988483483e-06
835	-1.1809518127847696e-06
836	-1.1809626130343531e-06
837	-1.1809743227786385e-06
838	-1.1809880788860028e-06
839	-1.1810042224169592e-06
840	-1.181022298624157e-06
841	-1.1810408295787056e-06
842	-1.1810578826043638e-06
843	-1.181072093459079e-06
844	-1.1810838032033644e-06
845	-1.181094148705597e-06
846	-1.181104380520992e-06
847	-1.1811144986495492e-06
848	-1.1811234799097292e-06
849	-1.1811310969278566e-06
850	-1.1811373497039312e-06
851	-1.1811425792984664e-06
852	-1.1811479225798394e-06
853	-1.1811561080321553e-06
854	-1.1811699778263574e-06
855	-1.1811890772150946e-06
856	-1.1812099955932354e-06
857	-1.181229322355648e-06
858	-1.1812454658866045e-06
859	-1.1812578577519162e-06
860	-1.181265702143719e-06
861	-1.1812689990620129e-06
862	-1.1812692264356883e-06
863	-1.1812692264356883e-06
864	-1.1812712727987673e-06
865	-1.1812768434538157e-06
866	-1.1812874163297238e-06
867	-1.1813045830422197e-06
868	-1.181327775157115e-06
869	-1.1813532410087646e-06
870	-1.1813765468104975e-06
871	-1.1813949640782084e-06
872	-1.1814089475592482e-06
